101,Kovats Balazs,5740,m,4.39,2.45,0,Molnar Imre,5741,m,6.65,1.42,0,Balogh Melania,5742,v,7.94,1.51,0,Balogh Tamas,5743,v,5.26,1.52,0,N
102,Lakatos Janos,5744,m,2.57,3.15,0,Farkas Florian,5745,v,3.69,3.89,0,Rozsa Emma,5746,m,8.18,4.10,0,Kovacs Noemi,5747,m,4.27,4.99,0,N
103,Vincze Narcisz,5748,v,8.28,2.58,0,Gal Agoston,5749,m,8.19,4.80,0,Varga Botond,5750,m,8.72,3.98,0,Farkas Dominika,5751,m,5.46,3.06,0,N
104,Vegh Gaspar,5752,m,5.23,2.78,0,Toth Sarolta,5753,m,2.73,4.41,0,Hegedus Anita,5754,v,2.35,3.86,0,Kiraly Pongrac,5755,m,7.58,4.09,0,N
105,Feher Kornelia,5756,u,5.41,4.94,7,Toth Izidor,5757,v,5.51,3.30,0,Vincze Ors,5758,v,3.68,4.10,0,Biro Gellert,5759,v,3.91,3.27,0,N
106,Szabo Szerena,5760,m,6.11,3.24,0,Szilagyi Jeno,5761,m,7.65,2.66,0,Feher Lidia,5762,m,7.74,3.03,0,Novak Bernat,5763,m,7.63,3.77,0,N
107,Nagy Szilard,5764,m,6.47,2.82,0,Nemeth Lipot,5765,v,6.02,1.41,0,Lengyel Agota,5766,m,6.36,3.60,4,Takacs Bianka,5767,v,7.43,1.49,0,N
108,Molnar Izidor,5768,u,8.12,3.18,0,Balazs Zeno,5769,v,4.67,2.23,0,Racz Mihaly,5770,u,7.57,2.64,0,Szucs Szervac,5771,m,6.97,4.35,0,N
109,Torok Bela,5772,m,7.05,1.67,18,Nemet Tivadar,5773,m,4.85,3.43,0,Meszaros Marta,5774,v,2.26,3.48,0,Szilagyi Jacint,5775,m,3.24,2.78,0,N
110,Gulyas Richard,5776,m,7.83,1.54,0,Molnar Aida,5777,m,2.37,2.73,0,Bakos Greta,5778,m,2.17,2.30,0,Barna Rezso,5779,m,6.44,3.04,0,N
111,Molnar Alexandra,5780,m,2.58,3.23,0,Szalai Jozsef,5781,m,8.46,2.56,0,Ujhelyi Leona,5782,v,5.53,2.46,0,Olah Robert,5783,m,8.94,3.62,0,N
112,Orosz Kende,5784,u,7.05,2.87,0,Tot Levente,5785,v,6.37,3.53,0,Nemes Jolan,5786,m,2.64,2.59,4,Mezo Kelemen,5787,m,2.93,2.26,0,N
