101,Halasz Felicia,4171,m,6.59,2.43,0,Katona Hella,4172,v,6.73,4.19,0,Halasz Piroska,4173,v,3.93,1.35,0,Budai Aurel,4174,m,3.66,2.19,0,N
102,Horvath Noel,4175,u,8.94,1.12,0,Kovacs Gerda,4176,m,6.97,1.52,16,Nemes Zoltan,4177,m,8.17,4.80,0,Bodnar Ilona,4178,v,8.69,1.66,0,N
103,Sipos Szervac,4179,v,4.55,2.13,0,Vas Hajna,4180,m,5.86,3.96,18,Halasz Gaspar,4181,m,7.09,2.25,12,Toth Lilla,4182,m,2.52,1.37,11,N
104,Rozsa Aletta,4183,u,8.34,3.85,0,Magyar Vince,4184,u,2.56,2.46,0,Balazs Ede,4185,v,7.30,3.61,0,Balogh Karmen,4186,v,8.65,3.59,7,N
105,Lengyel Mirjam,4187,u,6.08,4.34,0,Deak Boglarka,4188,m,2.16,3.53,0,Gal Gyorgy,4189,m,4.96,2.74,7,Novak Karina,4190,m,6.52,1.61,19,N
106,Nagy Stella,4191,m,2.97,3.45,0,Farkas Rebeka,4192,v,5.98,4.67,10,Varga Paulina,4193,m,4.57,2.95,0,Farkas Vilma,4194,m,3.00,3.10,0,N
107,Balog Lajos,4195,m,2.69,3.84,0,Novak Irma,4196,m,3.71,2.98,5,Kovacs Alajos,4197,v,3.82,3.81,0,Kiss Karina,4198,m,4.79,2.34,5,N
108,Vincze Dorina,4199,m,4.59,1.98,0,Rozsa Gusztav,4200,m,4.07,2.89,0,Kovach Rozalia,4201,m,4.62,3.29,0,Balazs Petra,4202,m,6.73,2.03,0,N
109,Szekely Angelika,4203,m,7.02,4.70,0,Toth Daniella,4204,m,7.97,2.06,0,Torok Jolan,4205,m,5.50,3.25,0,Boros Kornel,4206,v,4.38,3.16,0,N
110,Molnar Stefania,4207,u,8.48,1.48,0,Bodnar Rozsa,4208,m,6.84,4.10,0,Katona Jusztina,4209,m,7.17,1.47,0,Tot Lili,4210,m,3.05,3.15,0,N
111,Halasz Maria,4211,m,7.33,2.96,0,Kovach Miklos,4212,m,4.71,2.01,0,Orosz Jeno,4213,u,6.84,3.62,0,Nemet Oszkar,4214,u,7.77,2.75,0,N
112,Balog Karoly,4215,m,2.12,4.94,0,Bognar Simon,4216,m,2.26,3.13,0,Boros Barbara,4217,v,4.34,2.36,0,Lakatos Klara,4218,v,8.79,2.38,0,N
113,Szalai Amalia,4219,v,4.08,2.91,0,Lengyel Tibor,4220,v,7.35,1.91,0,Soos Berta,4221,u,8.11,1.14,0,Gal Szabina,4222,v,6.95,2.65,0,N
114,Biro Zsolt,4223,m,7.22,2.23,0,Bognar Jusztina,4224,m,6.59,2.55,0,Pataki Friderika,4225,v,2.58,3.16,0,Racz Cecilia,4226,m,6.56,3.18,0,N
115,Kovacs Lukacs,4227,u,2.05,4.41,0,Kiraly Miksa,4228,m,8.97,2.22,0,Eros Peter,4229,m,4.71,4.34,0,Kiraly Balint,4230,u,2.72,4.29,0,N
116,Rozsa Lidia,4231,v,2.36,4.75,0,Bakos Zoltan,4232,v,5.87,2.14,0,Horvath Helen,4233,v,2.44,3.84,0,Kozma Ivo,4234,m,7.06,1.83,0,N
201,Kozma Hunor,4235,m,4.17,3.37,0,Sipos Otilia,4236,m,6.83,4.73,0,Vincze Gerzson,4237,m,4.31,3.03,0,Horvat Alajos,4238,m,7.62,4.14,0,N
202,Nemes Jacint,4239,m,4.06,2.19,0,Horvath Ivo,4240,m,5.77,4.20,0,Pataki Fruzsina,4241,m,3.93,1.92,0,Mezo Reka,4242,m,7.96,3.68,0,N
203,Major Angelika,4243,m,7.70,3.45,0,Vas Kamilla,4244,m,8.42,4.00,0,Kovacs Albin,4245,m,5.88,2.39,3,Kovacs Almos,4246,v,5.63,4.13,0,N
