101,Olah Sandor,5610,m,7.64,3.69,0,Nemeth Jusztina,5611,m,2.58,4.77,0,Eros Kristof,5612,m,8.09,3.02,0,Rozsa Levente,5613,m,5.92,2.88,0,N
102,Kovacs Jusztin,5614,m,4.97,2.44,0,Nemes Fatime,5615,m,4.87,4.17,0,Boros Evelin,5616,m,4.78,1.08,0,Vegh Magdolna,5617,m,5.33,3.34,0,N
103,Feher Magdolna,5618,m,2.40,3.02,14,Mezo Vilhelmina,5619,m,4.27,2.02,0,Takacs Denes,5620,m,3.56,3.21,18,Horvat Zsolt,5621,m,8.51,3.78,0,N
104,Molnar Miksa,5622,m,5.88,2.75,0,Vincze Tamas,5623,m,8.49,3.04,0,Nagy Erzsebet,5624,m,7.08,4.38,0,Magyar Elvira,5625,u,8.82,4.45,0,N
105,Soos Aron,5626,m,7.03,2.71,2,Gulyas Edith,5627,m,6.29,2.81,0,Kovach Andor,5628,v,2.86,2.01,0,Rozsa Moric,5629,m,8.93,1.10,0,N
106,Papp Lenard,5630,m,7.68,2.70,0,Papp Kolos,5631,v,3.23,1.54,0,Nagy Anett,5632,m,5.71,3.40,0,Takacs Ivett,5633,m,6.38,2.33,0,N
107,Balogh Anasztazia,5634,m,2.16,3.49,0,Balogh Rozalia,5635,m,7.81,3.10,0,Balogh Krisztina,5636,m,4.82,3.96,0,Lakatos Vazul,5637,m,3.79,2.60,0,N
108,Bodnar Szervac,5638,m,5.71,2.27,5,Molnar Pal,5639,m,5.41,3.71,0,Biro Tamas,5640,m,6.86,4.44,0,Sipos Angel,5641,v,3.66,3.96,0,N
109,Fazekas Ulrik,5642,m,8.40,3.01,0,Nemet Istvan,5643,v,3.56,2.45,0,Meszaros Sara,5644,m,8.76,2.52,0,Mezo Balazs,5645,v,2.69,3.98,0,N
110,Szabo Csaba,5646,v,3.99,2.88,0,Kocsis Miksa,5647,v,7.05,2.04,0,Eros Peter,5648,m,5.86,4.99,0,Bodnar Abel,5649,m,7.84,2.41,0,N
111,Balogh Johanna,5650,m,7.04,3.22,0,Gyori Edith,5651,m,5.48,2.30,0,Kovats Edina,5652,v,4.67,2.24,0,Farkas Melinda,5653,m,8.70,1.65,0,N
112,Varga Pal,5654,v,3.40,1.39,5,Molnar Donat,5655,m,7.31,2.77,0,Nagy Zeno,5656,m,4.72,4.56,10,Molnar Koppany,5657,v,8.51,2.50,0,N
113,Pasztor Sebestyen,5658,m,6.97,1.78,0,Major Barnabas,5659,m,5.67,3.58,0,Toth Salamon,5660,m,6.23,2.40,0,Boros Valter,5661,m,5.59,2.80,0,N
114,Gal Auguszta,5662,m,2.96,3.70,0,Novak Mihaly,5663,m,6.63,2.57,0,Mezo Edina,5664,m,2.22,1.37,0,Katona Bela,5665,u,8.03,3.50,0,N
115,Orosz Emoke,5666,m,6.04,4.95,0,Hegedus Adam,5667,v,7.24,3.58,0,Somogyi Ingrid,5668,m,8.57,4.63,0,Sipos Gabriella,5669,m,6.73,3.32,0,N
116,Farkas Maria,5670,m,8.14,4.27,0,Vegh Zsuzsanna,5671,v,8.82,3.40,0,Feher Robert,5672,m,8.67,2.06,0,Gal Ramona,5673,v,8.59,3.22,0,N
201,Gyori Hella,5674,m,4.45,5.00,18,Halasz Klaudia,5675,u,8.65,3.58,0,Molnar Simon,5676,m,2.89,1.25,0,Farkas Kitti,5677,v,5.91,2.57,0,N
202,Ujhelyi Natalia,5678,m,7.40,4.01,12,Papp Petra,5679,u,2.88,3.74,0,Balazs Mercedesz,5680,u,5.05,2.52,17,Nagy Almos,5681,m,6.88,3.42,0,N
203,Gal Orsolya,5682,m,8.12,3.43,0,Kovats Tekla,5683,m,8.80,3.82,0,Szucs Lili,5684,u,2.60,3.77,0,Tot Judit,5685,m,2.60,3.29,0,N
204,Lakatos Ipoly,5686,m,8.73,4.33,0,Gyori Bernat,5687,m,8.35,3.08,0,Szilagyi Gusztav,5688,m,7.48,4.51,0,Tot Jozsef,5689,m,3.75,2.49,12,N
205,Toth Reka,5690,m,2.78,1.71,0,Budai Botond,5691,m,8.96,2.12,0,Varga Szervac,5692,m,6.21,3.15,0,Vegh Leo,5693,m,7.28,3.66,14,N
206,Balogh Levente,5694,m,2.75,4.39,0,Fekete David,5695,v,8.40,1.47,0,Orosz Eszter,5696,u,8.07,3.95,0,Lakatos Fulop,5697,m,8.37,3.06,0,N
207,Tot Leo,5698,u,7.11,2.42,0,Magyar Luca,5699,m,8.82,3.80,0,Boros Titusz,5700,u,6.63,4.97,0,Horvat Robert,5701,m,4.98,1.91,0,N
208,Takacs Romeo,5702,v,4.18,1.92,0,Olah Marianna,5703,v,2.67,3.11,3,Szekely Ingrid,5704,m,4.53,4.59,0,Feher Szilvia,5705,m,5.54,2.47,18,N
209,Toth Ignac,5706,m,4.02,3.50,0,Feher Magdolna,5707,m,2.14,3.49,0,Szilagyi Mihaly,5708,v,5.93,3.61,0,Nemes Bulcsu,5709,m,2.09,4.17,0,N
210,Kis Csilla,5710,m,7.53,1.02,0,Szabo Hajna,5711,m,2.25,1.36,0,Kiss Tunde,5712,u,2.36,1.05,0,Kovach Mozes,5713,m,8.61,4.66,0,N
211,Kovats Peter,5714,m,7.34,2.96,5,Rozsa Zsofia,5715,v,7.62,3.45,0,Szucs Klotild,5716,v,8.01,3.10,0,Feher Virag,5717,m,4.70,2.39,11,N
212,Molnar Iren,5718,m,6.48,3.27,0,Hegedus Szilvia,5719,m,3.44,3.32,0,Orosz Paulina,5720,v,7.45,2.33,0,Molnar Marcella,5721,m,5.03,3.10,0,N
213,Farkas Samuel,5722,m,4.12,3.83,5,Budai Tihamer,5723,m,2.16,3.13,0,Szabo Klementina,5724,m,7.59,3.20,2,Lakatos Amalia,5725,m,7.26,3.83,0,N
214,Farkas Flora,5726,u,8.81,3.60,18,Budai Rezso,5727,m,8.40,2.14,0,Racz Anna,5728,m,8.57,1.50,0,Balog Mark,5729,v,7.42,3.35,0,N
215,Varga Angelika,5730,m,6.95,3.59,10,Ujhelyi Patricia,5731,u,4.49,3.62,0,Balog Albin,5732,u,6.95,4.43,0,Mezo Kinga,5733,u,3.07,4.56,0,N
216,Halasz Vazul,5734,v,6.60,2.66,0,Torok Eufrozina,5735,m,6.68,4.18,0,Soos Peter,5736,m,3.13,4.18,0,Somogyi Anna,5737,m,6.32,1.43,0,N
301,Viragh Benjamin,5738,v,5.06,1.54,0,Kiss Szilvia,5739,m,5.64,4.94,0,Gal Szilard,5740,m,7.44,3.24,0,Barna Villo,5741,m,7.33,3.85,0,N
302,Kovacs Karola,5742,m,4.35,2.06,0,Katona Regina,5743,m,3.53,3.96,0,Szilagyi Dora,5744,m,7.52,3.21,0,Kocsis Erna,5745,u,5.73,1.18,0,N
303,Gal Narcisz,5746,v,4.23,2.36,0,Tot Karoly,5747,m,7.08,1.80,0,Balog Albin,5748,m,7.07,3.56,0,Biro Norbert,5749,m,8.42,3.49,0,N
304,Viragh Szilard,5750,u,4.76,4.88,0,Farkas Maria,5751,m,4.06,2.25,0,Szekely Zeno,5752,v,7.49,4.47,0,Bognar Vencel,5753,v,4.41,4.00,0,N
305,Szucs Gyozo,5754,m,6.13,4.08,0,Szekely Konrad,5755,m,6.00,2.57,11,Nemet Lorant,5756,m,5.35,4.07,0,Nemeth Melinda,5757,m,7.56,3.12,0,N
306,Szabo Izidor,5758,m,7.26,2.24,0,Torok Bator,5759,u,3.02,1.03,0,Vincze Bodog,5760,m,5.45,1.97,0,Hegedus Abigel,5761,m,4.81,2.40,0,N
307,Toth Piroska,5762,u,6.08,1.77,0,Olah Zsolt,5763,v,2.70,4.81,12,Lengyel Gertrud,5764,m,8.16,3.43,6,Budai Norbert,5765,m,2.41,3.64,0,N
308,Somogyi Virgil,5766,m,6.64,1.41,8,Nemes Inez,5767,u,4.47,3.63,0,Bakos Alfred,5768,v,2.13,3.46,10,Bakos Taksony,5769,m,8.56,4.82,0,N
309,Mezo Levente,5770,m,3.22,2.41,0,Horvath Petra,5771,m,3.31,3.49,0,Kiss Abel,5772,v,5.82,1.96,0,Szalai Lujza,5773,m,7.34,2.06,0,N
310,Meszaros Fatima,5774,v,8.06,3.64,0,Lengyel Szilveszter,5775,m,3.71,2.26,0,Kiss Mirjam,5776,v,4.32,4.90,0,Fodor Beatrix,5777,u,4.69,4.25,0,N
311,Juhasz Istvan,5778,m,3.60,2.14,0,Kiss Stefania,5779,v,3.15,3.95,0,Bodnar Zsofia,5780,m,6.62,2.40,10,Hegedus Herman,5781,m,8.99,2.64,0,N
312,Bakos Laszlo,5782,m,5.22,3.42,0,Pasztor Eniko,5783,v,5.72,3.37,0,Rozsa Hortenzia,5784,u,2.09,2.74,0,Molnar Barnabas,5785,v,8.94,3.36,0,N
313,Biro Bernat,5786,v,5.87,3.81,0,Eros Agota,5787,u,3.81,1.37,0,Boros Bernat,5788,v,5.74,3.96,0,Vegh Karina,5789,m,5.20,2.30,0,N
314,Gal David,5790,m,5.09,2.35,15,Szalai Jacint,5791,m,5.12,4.41,0,Olah Adam,5792,m,5.30,3.39,0,Hajdu Csenge,5793,m,5.75,2.96,0,N
315,Papp Mihaly,5794,v,6.70,3.76,2,Tot Ede,5795,m,4.08,1.90,0,Nemet Felicia,5796,m,3.24,3.39,0,Kozma Oliver,5797,m,7.85,3.87,19,N
316,Toth Geza,5798,m,7.29,1.10,17,Kovach Florian,5799,m,4.72,2.06,0,Mezo Tekla,5800,u,2.83,2.58,0,Lakatos David,5801,u,4.76,1.59,0,N
401,Kovacs Jolan,5802,m,2.22,3.66,18,Lakatos Daniel,5803,u,4.45,3.58,0,Gal Tibor,5804,v,3.03,3.25,0,Molnar Helen,5805,v,3.30,1.61,0,N
