101,Szabo Henrietta,5215,u,3.10,4.65,0,Lakatos Bela,5216,m,8.92,2.81,0,Olah Teodora,5217,m,2.97,1.87,0,Szalai Gergely,5218,u,8.72,3.94,0,N
102,Kovacs Barbara,5219,m,2.51,3.28,0,Nagy Antal,5220,m,6.84,3.99,0,Eros Titusz,5221,v,7.60,4.75,0,Balog Klaudia,5222,v,2.09,2.19,0,N
103,Pasztor Ilona,5223,m,8.51,1.11,7,Szilagyi Eszter,5224,m,7.07,3.64,0,Nemeth Leonora,5225,m,6.05,1.10,0,Olah Pal,5226,m,3.98,3.98,0,N
104,Viragh Bela,5227,v,5.23,3.56,0,Barna Maria,5228,u,6.44,4.02,0,Szucs Imre,5229,m,8.14,1.34,0,Pataki Ferenc,5230,m,4.13,2.03,0,N
105,Barna Gizella,5231,m,8.28,4.73,0,Eros Emma,5232,m,8.19,2.71,14,Molnar Kristof,5233,u,8.29,2.56,0,Major Teofil,5234,m,5.15,1.14,0,N
106,Racz Pal,5235,v,8.81,2.37,0,Kovach Jacint,5236,m,5.82,2.59,0,Farkas Jeno,5237,m,4.26,2.24,0,Halasz Marton,5238,m,2.52,3.89,14,N
107,Bognar Ramona,5239,m,6.37,1.95,0,Pataki Peter,5240,m,2.91,2.53,0,Farkas Huba,5241,m,5.44,3.75,0,Szilagyi Gyula,5242,m,3.28,3.07,16,N
108,Papp Levente,5243,u,8.39,3.08,2,Orosz Erna,5244,m,2.45,4.38,0,Mezo Abraham,5245,v,7.81,1.32,0,Nemeth Leona,5246,m,4.99,2.72,0,N
109,Mezo Gergo,5247,m,2.23,2.06,0,Feher Viktoria,5248,m,2.77,2.36,0,Gal Beata,5249,v,7.63,2.99,9,Budai Adalbert,5250,m,2.46,3.13,0,N
110,Vincze Istvan,5251,m,8.35,1.47,0,Tot Anasztazia,5252,m,4.79,2.08,11,Rozsa Karina,5253,v,4.74,4.82,0,Szekely Marcell,5254,u,5.49,1.21,0,N
111,Major Marta,5255,m,3.67,4.15,0,Balog Andor,5256,m,5.65,2.18,0,Lengyel Romeo,5257,m,8.80,4.74,0,Nemes Aletta,5258,m,8.11,3.43,0,N
112,Kovacs Adrian,5259,m,2.20,3.66,0,Halasz Mario,5260,m,3.05,1.23,0,Farkas Kristof,5261,m,7.41,3.34,0,Kiraly Fulop,5262,m,6.44,2.06,13,N
113,Kozma Edith,5263,m,8.80,4.66,0,Biro Terez,5264,m,8.04,1.68,0,Lengyel Bernadett,5265,u,4.46,3.62,0,Takacs Judit,5266,m,5.26,3.62,0,N
114,Toth Otilia,5267,m,2.36,3.60,9,Molnar Janos,5268,v,5.49,2.18,0,Kis Ilma,5269,v,5.17,2.43,0,Szabo Cecilia,5270,m,8.48,2.48,0,N
115,Magyar Zsolt,5271,v,2.79,1.27,11,Bakos Zakarias,5272,m,6.62,3.38,0,Molnar Tamas,5273,m,8.23,1.65,0,Balog Zakarias,5274,v,5.23,1.87,13,N
116,Lengyel Szerena,5275,m,7.18,3.11,0,Racz Orban,5276,m,2.37,3.17,0,Szabo Marton,5277,m,3.36,4.35,0,Kozma Endre,5278,m,5.30,3.83,0,N
201,Kovacs Klara,5279,m,5.23,1.95,0,Feher Apollonia,5280,m,6.27,2.34,0,Fekete Cecilia,5281,m,4.92,4.38,9,Molnar Stefania,5282,v,6.63,4.96,0,N
202,Tot Mario,5283,m,2.98,1.73,0,Szilagyi Lorinc,5284,v,4.12,4.02,0,Lakatos Viktor,5285,m,4.38,3.25,0,Viragh Elvira,5286,m,5.50,2.87,0,N
