101,Pasztor Ors,5702,m,3.92,3.95,0,Molnar Judit,5703,m,5.24,2.73,11,Kiss Balazs,5704,u,2.23,4.66,0,Gal Amalia,5705,m,8.10,2.65,0,N
102,Kovacs Todor,5706,m,6.08,3.69,0,Magyar Klaudia,5707,u,5.00,2.74,0,Feher Albert,5708,u,2.48,2.20,0,Nagy Hajnalka,5709,m,3.93,4.14,0,N
103,Orosz Rozsa,5710,m,6.34,1.51,0,Szabo Bator,5711,m,3.92,3.47,0,Horvath Anna,5712,v,7.19,3.84,0,Katona Monika,5713,v,3.02,4.18,19,N
104,Magyar Janka,5714,v,6.41,3.68,0,Nagy Vince,5715,m,3.02,3.11,16,Balazs Florian,5716,m,5.92,3.66,0,Lengyel Laszlo,5717,m,3.15,4.56,0,N
105,Fekete Gergely,5718,v,5.05,4.60,0,Gal Pal,5719,m,3.41,1.21,0,Ujhelyi Virgil,5720,m,7.93,1.51,0,Biro Gerda,5721,v,8.58,4.53,0,N
106,Somogyi Petra,5722,m,4.20,1.44,0,Farkas Romeo,5723,m,5.67,1.40,18,Balogh Valter,5724,m,7.73,2.42,0,Gulyas Kincso,5725,m,3.35,2.29,1,N
107,Kovach Vilma,5726,m,8.07,2.80,0,Gal Ilona,5727,v,5.74,3.74,0,Farkas Ambrus,5728,v,6.73,3.64,0,Vas Klaudia,5729,m,8.72,2.32,0,N
108,Toth Karoly,5730,m,2.48,2.72,0,Szalai Elvira,5731,m,5.70,3.30,15,Kiraly Genoveva,5732,m,5.61,3.61,0,Olah Nandor,5733,v,2.35,3.21,0,N
109,Kis Luca,5734,m,6.30,4.53,0,Kovats Hortenzia,5735,v,3.12,4.27,0,Mezo Gellert,5736,m,8.83,1.09,0,Horvat Levente,5737,m,2.73,3.61,8,N
110,Gal Helga,5738,m,5.94,1.06,0,Vas Simon,5739,u,2.75,3.70,0,Kis Eva,5740,v,6.59,4.12,0,Feher Salamon,5741,m,4.07,1.96,0,N
