101,Szabo Orban,4295,m,2.56,3.06,0,Molnar Tibor,4296,m,3.54,2.80,17,Vincze Ella,4297,m,6.84,3.96,6,Szabo Emil,4298,m,5.12,3.72,0,N
102,Varga Tamas,4299,m,5.82,3.55,0,Gyori Bella,4300,v,5.98,3.83,0,Kovats Gerda,4301,m,4.17,4.63,0,Gal Levente,4302,u,5.17,3.13,0,N
103,Papp Arpad,4303,m,8.87,1.56,0,Katona Agota,4304,v,6.26,3.52,0,Deak Adalbert,4305,v,2.80,1.79,0,Olah Romeo,4306,m,6.07,2.27,0,N
104,Mezo Sarolta,4307,m,2.79,1.82,6,Hajdu Ferenc,4308,m,5.70,1.76,0,Farkas Bank,4309,m,8.65,4.49,1,Feher Miksa,4310,m,2.77,4.25,0,N
105,Racz Szerena,4311,m,4.14,4.65,0,Budai Peter,4312,m,2.71,3.81,0,Kozma Edith,4313,m,8.78,2.99,0,Varga Paulina,4314,m,7.57,1.20,0,N
106,Balazs Rita,4315,m,2.43,1.46,0,Takacs Miksa,4316,m,5.47,3.15,0,Papp Piroska,4317,v,7.24,4.17,0,Molnar Bonifac,4318,m,2.26,4.78,0,N
107,Kis Lipot,4319,m,7.63,1.61,0,Olah Katalin,4320,m,2.30,2.02,0,Somogyi Klaudia,4321,v,3.82,2.08,0,Barna Antal,4322,u,4.43,1.10,0,N
108,Szekely Mercedesz,4323,v,3.76,2.97,0,Hegedus Zsaklin,4324,m,8.40,2.37,0,Gyori Timot,4325,u,6.43,3.54,0,Kovach Mario,4326,u,3.29,3.11,0,N
109,Farkas Nandor,4327,m,4.57,2.02,0,Kiss Zsigmond,4328,v,5.85,2.82,0,Novak Melinda,4329,v,6.89,4.53,5,Horvat Edith,4330,m,8.80,1.72,0,N
110,Papp Zeno,4331,m,5.03,4.88,0,Orosz Gergely,4332,v,5.90,2.86,0,Orosz Szilvia,4333,m,4.57,3.79,0,Nagy Katalin,4334,m,3.23,2.37,0,N
111,Gal Friderika,4335,m,7.61,2.74,0,Kiss Klaudia,4336,m,7.58,2.17,0,Kocsis Karoly,4337,v,6.13,2.77,0,Balog Kelemen,4338,m,2.60,3.19,0,N
112,Feher Daniel,4339,m,7.35,3.45,0,Fekete Annamaria,4340,m,7.56,2.17,0,Gulyas Balint,4341,v,2.85,2.93,0,Papp Botond,4342,u,6.94,3.21,0,N
113,Biro Menyhert,4343,v,7.63,3.61,0,Eros Edith,4344,m,2.62,3.35,0,Kiss Mirjam,4345,m,7.11,4.99,0,Vegh Adel,4346,m,2.25,3.06,0,N
114,Deak Izabella,4347,m,3.28,3.68,0,Kiss Reka,4348,v,8.01,3.26,0,Magyar Lehel,4349,m,7.68,1.16,0,Molnar Agnes,4350,v,6.35,3.03,0,N
115,Gal Anita,4351,m,5.14,2.55,0,Gal Vivien,4352,v,2.76,4.44,6,Boros Levente,4353,v,8.34,1.79,0,Ujhelyi Lujza,4354,v,2.37,4.66,18,N
116,Molnar Ambrus,4355,m,4.86,3.95,8,Nagy Aladar,4356,m,5.28,3.81,0,Szekely Bela,4357,m,3.34,1.84,0,Gal Zakarias,4358,v,4.66,4.76,10,N
201,Balogh Valter,4359,m,3.78,3.35,0,Pinter Ildiko,4360,m,2.48,3.69,0,Biro Bence,4361,m,8.87,3.29,17,Szabo Bator,4362,m,6.92,4.26,0,N
202,Gyori Zita,4363,m,2.70,2.17,0,Kovacs Hajnalka,4364,m,2.89,2.66,0,Nemet Rozalia,4365,m,5.24,1.09,0,Lakatos Jozsef,4366,m,7.84,3.24,0,N
203,Kiraly Maria,4367,u,6.50,2.26,0,Kovacs Ulrik,4368,m,7.50,3.22,0,Fazekas Balazs,4369,m,6.33,2.76,0,Kiss Bella,4370,v,4.81,1.29,0,N
204,Lakatos Csongor,4371,v,8.30,4.56,0,Lakatos Ramona,4372,u,5.39,3.70,0,Olah Lili,4373,m,7.97,4.00,0,Sipos Reka,4374,m,3.02,3.49,16,N
205,Nemeth Judit,4375,m,4.33,2.96,0,Szabo Elek,4376,m,2.83,2.13,0,Molnar Gerzson,4377,m,3.49,4.87,6,Soos Fatima,4378,v,5.56,1.36,0,N
206,Hegedus Klaudia,4379,v,7.17,1.91,0,Gyori Gedeon,4380,m,7.03,4.15,0,Barna Karina,4381,u,5.53,1.95,0,Molnar Ella,4382,m,3.55,2.28,0,N
207,Vegh Menyhert,4383,m,7.54,2.10,0,Bodnar Amalia,4384,m,2.01,3.00,0,Pataki Matild,4385,v,4.91,3.73,0,Racz Hortenzia,4386,m,6.38,2.96,0,N
208,Szabo Lajos,4387,v,2.41,3.41,0,Szabo Daniella,4388,m,7.29,2.32,0,Lakatos Denes,4389,m,8.57,2.62,0,Olah Johanna,4390,m,2.16,2.48,0,N
209,Kovacs Zita,4391,m,6.17,2.99,0,Vas Daniella,4392,m,3.15,3.29,15,Lengyel Karoly,4393,v,5.98,3.89,7,Halasz Abigel,4394,m,5.05,1.60,6,N
210,Balogh Ivo,4395,m,2.49,4.27,0,Bognar Xenia,4396,v,3.67,3.71,0,Pataki Balint,4397,v,6.83,4.58,0,Kis Arnold,4398,u,7.52,3.08,1,N
211,Kiss Alfonz,4399,m,5.26,3.47,0,Lengyel Kincso,4400,v,2.87,2.58,15,Mezo Bettina,4401,v,7.53,1.86,5,Kis Borbala,4402,v,8.62,1.87,0,N
212,Vincze Eugenia,4403,m,7.91,3.75,0,Ujhelyi Katalin,4404,m,8.47,1.94,0,Novak Gergely,4405,m,2.86,4.27,0,Torok Emilia,4406,v,3.69,2.54,0,N
213,Kovach Oszkar,4407,m,2.77,3.08,0,Fekete Matyas,4408,v,6.65,2.54,0,Kozma Lorant,4409,m,8.44,3.06,13,Szabo Soma,4410,m,2.35,2.95,0,N
214,Feher Bertold,4411,m,8.21,2.66,0,Feher Ella,4412,m,7.79,2.04,0,Gulyas Alida,4413,m,7.72,4.08,0,Kocsis Benedek,4414,m,8.51,4.80,0,N
215,Fodor Lea,4415,u,3.45,3.88,0,Tot Bator,4416,m,6.71,3.01,0,Molnar Paula,4417,m,3.38,3.94,0,Kocsis Izolda,4418,m,7.03,3.40,0,N
216,Major Karola,4419,u,5.72,3.17,0,Vas Noel,4420,m,3.58,3.63,0,Szekely Marcell,4421,m,7.74,2.76,0,Hajdu Cecilia,4422,m,6.25,3.72,0,N
301,Bognar Stefania,4423,m,2.66,3.31,0,Toth Ferenc,4424,v,6.20,3.36,0,Balazs Konstantin,4425,m,4.13,2.24,0,Molnar Jacint,4426,v,6.60,2.27,0,N
302,Katona Endre,4427,v,6.57,3.65,0,Szekely Csilla,4428,m,8.63,4.59,0,Gyori Zsofia,4429,v,5.83,4.88,0,Molnar Gertrud,4430,m,4.10,2.27,0,N
303,Nagy Rebeka,4431,v,6.04,2.03,0,Halasz Abraham,4432,v,6.05,3.05,0,Budai Lenard,4433,v,4.06,4.62,0,Papp Maria,4434,m,7.33,2.37,0,N
304,Somogyi Kristof,4435,m,4.88,3.33,6,Kozma Vilhelmina,4436,m,7.31,2.71,0,Horvath Antal,4437,m,4.76,2.95,0,Lakatos Greta,4438,m,7.26,3.77,0,N
305,Torok Dora,4439,m,6.58,2.93,15,Olah Barnabas,4440,v,2.64,2.60,0,Vegh Lenard,4441,m,2.46,2.13,0,Budai Fabian,4442,m,3.16,4.66,0,N
306,Bodnar Miksa,4443,v,6.94,3.79,0,Ujhelyi Gyozo,4444,v,3.68,3.32,0,Fodor Tekla,4445,v,6.30,1.09,0,Takacs Abraham,4446,m,2.15,1.12,0,N
307,Gulyas Lea,4447,v,2.36,2.28,0,Feher Simon,4448,m,8.23,2.04,0,Olah Laszlo,4449,v,3.16,2.33,0,Rozsa Lorinc,4450,m,5.32,2.18,0,N
308,Papp Jonas,4451,m,3.72,2.75,0,Farkas Bianka,4452,u,7.16,2.12,0,Tot Izidor,4453,m,6.23,3.23,0,Hajdu Beatrix,4454,v,6.27,3.98,0,N
309,Szabo Marcell,4455,m,3.04,3.18,0,Nagy Nikolett,4456,v,7.99,2.33,15,Deak Gyozo,4457,u,5.74,3.08,0,Pataki Mihaly,4458,m,4.97,3.08,0,N
310,Kozma Mozes,4459,v,2.65,3.09,0,Olah Jeno,4460,u,6.36,2.76,0,Nagy Piroska,4461,m,5.89,2.94,0,Kovacs Klementina,4462,m,7.09,2.78,0,N
311,Bognar Maria,4463,u,6.42,3.38,3,Horvath Eszter,4464,m,5.03,4.45,0,Kovacs Miklos,4465,m,3.84,1.02,8,Lengyel Patricia,4466,m,4.46,3.65,0,N
312,Toth Zelma,4467,u,6.67,3.54,0,Barna Regina,4468,m,3.82,4.29,0,Hajdu Bonifac,4469,m,8.04,3.86,0,Ujhelyi Vilhelmina,4470,m,7.17,3.85,0,N
313,Novak Barnabas,4471,m,3.63,2.41,0,Feher Emod,4472,u,3.82,3.95,0,Varga Todor,4473,v,3.58,3.73,0,Farkas Ors,4474,m,5.00,3.95,0,N
314,Rozsa Mirjam,4475,m,8.63,1.09,0,Kiss Karmen,4476,m,5.48,3.63,0,Rozsa Sandor,4477,m,6.14,3.01,10,Balogh Ferenc,4478,m,3.85,3.10,0,N
315,Mezo Emod,4479,m,3.24,4.97,17,Gal Bella,4480,m,6.15,3.58,0,Fazekas Vanda,4481,v,3.70,4.07,0,Fazekas Bertold,4482,v,8.57,2.98,0,N
316,Vegh Daniel,4483,v,8.83,1.62,0,Pasztor Leonora,4484,u,8.68,4.10,0,Kovach Greta,4485,m,3.46,4.76,0,Major Anita,4486,u,4.83,4.69,12,N
401,Biro Pal,4487,u,4.29,3.21,0,Pasztor Alexandra,4488,v,5.44,3.59,1,Biro Marcella,4489,v,6.10,2.62,0,Szabo Karoly,4490,v,8.67,1.05,5,N
402,Feher Leila,4491,v,6.88,3.95,0,Kiss Lenke,4492,m,8.12,2.80,0,Hajdu Csanad,4493,v,5.79,2.29,0,Vas Andras,4494,u,4.86,4.58,0,N
403,Varga Gergo,4495,m,4.71,4.37,0,Lakatos Eszter,4496,m,4.02,3.34,0,Balog Szervac,4497,m,7.04,3.78,0,Kiss Bator,4498,v,4.63,3.77,0,N
404,Lengyel Martina,4499,u,3.08,2.92,0,Szucs Emanuel,4500,v,6.51,3.05,0,Papp Xenia,4501,m,2.91,4.78,0,Kiss Martina,4502,m,5.56,4.26,0,N
405,Rozsa Kornel,4503,m,8.28,4.32,5,Bognar Robert,4504,v,4.26,4.89,0,Molnar Rezso,4505,v,3.61,4.53,0,Juhasz Oszkar,4506,m,4.65,2.01,0,N
406,Kovats Henrik,4507,v,3.16,4.35,0,Fodor Aniko,4508,m,8.37,2.57,5,Toth Leonora,4509,m,4.38,3.34,0,Szucs Nikolett,4510,v,6.61,1.67,0,N
407,Juhasz Ajtony,4511,m,3.64,2.45,0,Lakatos Istvan,4512,v,5.79,3.66,16,Novak Angelika,4513,m,6.45,3.24,0,Kovats Franciska,4514,v,3.70,3.85,0,N
408,Szalai Mirella,4515,m,7.94,3.47,11,Major Fatime,4516,m,4.64,2.74,18,Balazs Greta,4517,m,2.40,3.10,0,Racz Hortenzia,4518,m,6.58,1.69,0,N
409,Kiss Mate,4519,m,3.37,4.29,0,Budai Abraham,4520,m,6.30,3.58,0,Pinter David,4521,m,8.48,3.86,0,Molnar Beatrix,4522,m,6.80,3.65,0,N
410,Gulyas Herman,4523,m,2.21,3.22,0,Takacs Hilda,4524,m,7.37,3.95,0,Gyori Lazar,4525,m,3.08,1.81,1,Viragh Mozes,4526,m,8.85,1.77,0,N
411,Magyar Karoly,4527,m,6.77,4.91,0,Gal Szabolcs,4528,v,5.42,4.03,0,Balog Armin,4529,m,2.38,4.60,0,Boros Liliana,4530,m,8.43,1.82,0,N
